A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
54,148.2841818997062,10.0,0.6402796017855584,209.3860119454407,1.0,0.29573893249067973,293.3822874315583,10.0,0.9062661589118067,201.70079440754142,10.0,0.2631693851549596,246.58748658805902,1.5,0.0019233038648914526,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,null_policy,dikesnet
68,208.2236646118995,1.0,0.5711905491249293,114.45427927919829,10.0,0.9671908606923153,209.95429650568514,1.0,0.7508502566648448,174.26212577852542,10.0,0.8570584746858211,98.96859979775344,1.5,0.04704486351132718,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,null_policy,dikesnet
49,146.00682343513282,1.0,0.15915231028089238,128.95746978075906,1.0,0.3228129838895979,288.1601370953069,10.0,0.6349476691998814,177.00607733887796,1.5,0.054755320215517406,36.033844870056555,1.0,0.9382176975433981,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,null_policy,dikesnet
71,41.5920586763584,1.0,0.03085061403119118,115.25220644863269,1.5,0.5339037578179023,100.19168421470856,1.0,0.36014269094472506,81.45158243718134,1.5,0.5866875282034133,198.6071432627176,10.0,0.2481419025421779,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,null_policy,dikesnet
92,160.28157587486862,1.0,0.3735199084823163,298.5193144352524,1.5,0.9376775810035801,322.567092746057,10.0,0.2942913251699196,228.51980600003319,10.0,0.6398073884312769,186.1911883663741,1.5,0.7250666847440695,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,null_policy,dikesnet
6,293.04958857652423,1.0,0.007169392344158943,115.51788265102887,1.0,0.5007151330175098,106.43344967034258,10.0,0.47542154510374923,152.05209821840072,1.0,0.9585307414661713,155.43203074940135,10.0,0.34162222161327677,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,null_policy,dikesnet
101,312.45108136366883,10.0,0.029441211789974088,104.29416837884712,1.5,0.4872402880507737,290.4709733480774,10.0,0.8547880620254904,204.15333336385555,10.0,0.7893837156569846,165.0023777321963,10.0,0.6521728650996913,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,null_policy,dikesnet
53,189.87655145626425,10.0,0.13113235146053184,240.26029886839274,1.0,0.18703710728616832,253.9651523663591,1.0,0.13232293572691797,140.4411541786485,1.0,0.8536827146100032,176.8564768963901,1.0,0.8138815968249209,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,null_policy,dikesnet
120,242.44198793114833,10.0,0.950253417150386,275.1548607091804,1.0,0.8681827551290815,77.66720271546353,1.0,0.3306072020851173,55.53629797334694,1.5,0.2361823097357435,146.9898586849996,1.5,0.0423098100871556,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,null_policy,dikesnet
119,259.1319010046406,1.0,0.9724167399009548,314.21782995337685,1.0,0.25868918911975664,193.2988177742011,1.5,0.9426034210168716,73.3701047638672,1.5,0.7754249180464259,117.36318035036194,10.0,0.2395844289986511,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,null_policy,dikesnet
44,280.4639075035184,10.0,0.22983928080570973,338.22372946069464,1.0,0.7500299811274848,207.28227841567846,10.0,0.7009429114557457,319.7286383224107,10.0,0.9915795905136511,316.75217327977384,1.5,0.19829774462921906,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,null_policy,dikesnet
102,230.6703044733727,1.5,0.4794691572846965,192.05444374520198,10.0,0.9558479097946578,161.5189718653618,1.5,0.48551287136438953,238.2876222101691,1.0,0.22506592945182027,209.98319639600314,1.0,0.5722314773294097,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,null_policy,dikesnet
109,99.34239477711263,1.0,0.8765734827072073,69.78506615457596,1.0,0.2448298680852241,311.33248365955814,1.5,0.3410918789086808,138.04723007784213,1.5,0.8537198754054978,291.31850985018133,1.5,0.7066841038675314,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,null_policy,dikesnet
129,286.11599245495546,1.5,0.7182964058319441,145.26051684142797,1.5,0.6448907955631022,145.83514748862157,1.5,0.912800204855512,236.80754228358404,10.0,0.27557451895816887,165.85899535562075,1.5,0.4102960088313424,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,null_policy,dikesnet
100,209.59420016071093,1.0,0.3301335975210953,79.76408265709334,10.0,0.8205577202459817,302.8863920820549,10.0,0.274588993659304,129.02039509955839,1.0,0.24689788843043592,64.74649467518898,1.0,0.9566203752113024,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,null_policy,dikesnet
1,101.5011790471553,1.5,0.6160043904378651,302.53575719576554,1.5,0.34941182793417697,132.07911976598075,1.0,0.19905469942485915,146.0528809277937,1.0,0.5790511626959636,274.55737429283727,10.0,0.4830668342623098,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,null_policy,dikesnet
76,235.67945658205176,10.0,0.29754658935377265,308.1000374488001,1.0,0.5359839502453755,175.61022334185424,1.0,0.9079497363396378,136.34556192767351,1.0,0.6618587358806847,241.01272919743704,1.0,0.24574431094384383,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,null_policy,dikesnet
118,152.29614082433585,1.5,0.07245451676201976,277.34115816915244,1.0,0.4045619210544676,184.39193712796185,1.0,0.3211920291027801,237.88255759683236,1.5,0.31600998949070697,214.72312122373563,1.5,0.8835488969432633,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,null_policy,dikesnet
105,160.0348985384675,1.0,0.8696933042745789,315.5388526440657,10.0,0.5930274743536067,90.62805441480135,10.0,0.6117101469749622,40.92634971639281,1.0,0.4357409350371764,49.98696018067008,1.5,0.05113572791541522,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,null_policy,dikesnet
105,235.88145346798538,10.0,0.37220268139787516,119.85906187793694,10.0,0.8819807043850755,324.39932239506044,1.5,0.8658943195540624,181.42369137808484,1.5,0.11905468842483355,92.0223743188655,1.5,0.9348348404212123,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,null_policy,dikesnet
122,246.14008667275894,1.0,0.7848828056277465,84.66510797991566,1.0,0.5769137783390306,162.4470139669513,10.0,0.21132371522624854,336.3340531595103,1.5,0.9111323408249985,225.72852194785202,1.5,0.4954982787841593,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,null_policy,dikesnet
94,173.28997537544956,1.5,0.7228596976142947,124.98166195209349,1.5,0.6482424618100268,76.48554708965165,10.0,0.8047812627017449,345.8085212850836,1.0,0.199266177607159,148.9142908429081,10.0,0.8849833831927735,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,null_policy,dikesnet
73,245.70586970154142,1.5,0.41949631834107826,202.10089166559152,10.0,0.7243368561145832,218.71725032892041,10.0,0.19673770198537602,256.7651618954823,1.5,0.5721500553025203,126.0938360930175,1.5,0.6654802934833973,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,null_policy,dikesnet
63,253.35426630768166,1.5,0.8298780828236768,327.60372661048274,1.5,0.09074950957232451,223.67926901315303,10.0,0.2336917974846993,160.50960716771004,1.5,0.7864809011452972,84.20994277230916,1.5,0.49135821564300136,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,null_policy,dikesnet
12,233.11210660983323,1.5,0.8639360111030289,131.97403544044255,1.0,0.5173105825994371,106.95289897854427,10.0,0.8204612424754155,312.7407857131107,1.5,0.6977462831427098,167.00880860040286,1.0,0.0793675130407614,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,null_policy,dikesnet
131,52.52232730702458,1.0,0.7961413361624238,150.42442151783376,1.0,0.8586542176592141,56.34510691753314,10.0,0.02511556551781442,99.00467338365259,1.5,0.7498556260453364,248.64894894583716,10.0,0.9731728025652726,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,null_policy,dikesnet
9,74.5499130556378,10.0,0.5817245742020196,96.90587683577199,10.0,0.7198037380010192,291.8036600945218,1.5,0.4910451882688126,66.501367910593,1.0,0.8689472633334454,246.86271361994824,1.5,0.48946521307227986,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,null_policy,dikesnet
118,144.3627451264456,10.0,0.2702203678910384,93.9832143605274,1.0,0.8069401784800999,108.25836570358952,10.0,0.09894287211226514,157.89131121008447,1.0,0.6210404381416978,191.00762674746682,1.5,0.6026082851251464,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,null_policy,dikesnet
75,115.80369402118555,10.0,0.5039865860163981,340.8566226933528,10.0,0.8614032548419962,108.38186690783932,1.0,0.905385433924783,163.14666064280527,10.0,0.1145126464731992,36.584720599116515,1.5,0.8109799071456018,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,null_policy,dikesnet
111,180.93161719388164,1.0,0.5120506690753951,212.19391982314568,10.0,0.7455324800777043,175.80366705072717,1.0,0.32467979409879977,68.99379367046667,1.0,0.8366915569208873,323.5065583919087,1.5,0.7389392875018834,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,null_policy,dikesnet
2,89.61580062525854,1.0,0.2809191774324898,267.2596270606407,10.0,0.5085673924731362,46.72646375596625,1.5,0.9586205604183524,215.77099811653665,1.5,0.28423056181406514,297.73507584477255,10.0,0.5982815357220369,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,null_policy,dikesnet
33,232.2458512990342,10.0,0.0019096519256286337,199.83700357088765,1.0,0.11546089154656053,346.35828213484115,10.0,0.5373705291009121,149.62321080405093,1.0,0.4520053314705154,341.7832731290273,10.0,0.9138435114404853,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,null_policy,dikesnet
104,43.420777575172096,10.0,0.4941695224667989,170.83850255586765,10.0,0.9069592346058641,325.1005361661329,1.5,0.8491605102164426,349.6309755675261,1.0,0.20389314289815128,188.95176175931385,1.0,0.8200480592729577,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,null_policy,dikesnet
103,196.10914468889223,10.0,0.9433022748540872,64.72366790308834,1.0,0.3922704089761848,45.472863845860886,1.0,0.23310746438542138,67.82118732590585,1.0,0.5130105285094806,233.8848495710651,1.0,0.811174958489423,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,null_policy,dikesnet
12,325.0756352595337,10.0,0.6847016967885426,299.80473311300045,1.5,0.19263475112547385,176.34826879493858,10.0,0.6383087091887766,130.8622774937975,1.5,0.15798879103814958,135.00190766940244,1.0,0.6875036589488679,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,null_policy,dikesnet
10,63.37445894910493,10.0,0.6845613475664295,50.86558012749196,1.0,0.498102884822694,215.3676239055622,10.0,0.04966331709581037,222.48758042776922,1.5,0.2332781594266516,328.79969578435606,1.5,0.28582227312083797,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,null_policy,dikesnet
18,182.65122729318182,10.0,0.13510555049572504,260.9127474550439,1.5,0.2755357517695697,175.59190014576075,1.0,0.8054389832890843,259.7100134557824,1.0,0.48045584954607534,217.75101904351692,1.0,0.8264987740003816,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,null_policy,dikesnet
41,176.47022024951605,1.0,0.18174357845461517,303.36752708027274,1.5,0.2978296754256922,121.98574226071983,1.5,0.8249997705114733,255.6777644181431,10.0,0.8735385480235,306.1620958247989,10.0,0.16668878590205982,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,null_policy,dikesnet
77,172.2036468115415,10.0,0.1001581163700553,176.24872946205517,1.0,0.3727639167322834,220.68584636190454,10.0,0.6857089091674493,349.12283175722473,1.0,0.5347307366272132,208.47906547634426,1.0,0.863169203978025,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,null_policy,dikesnet
60,183.99321986240435,1.0,0.9740010109936169,293.90482565275926,10.0,0.6595869128706756,114.15815733227214,1.0,0.2529513265978056,217.28407628562823,10.0,0.06987816982985161,326.20820228753485,10.0,0.006069836173250282,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,null_policy,dikesnet
69,318.631743252574,1.5,0.5798845417895666,79.92256664919577,10.0,0.72638768427836,82.63168727200559,10.0,0.07540572422130307,295.6182493801042,1.5,0.12329022907438922,104.33661729960028,10.0,0.8912394427051608,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,null_policy,dikesnet
119,187.6559130711307,1.5,0.0971095320087568,349.3176832392432,10.0,0.19301443413614613,108.18809413939792,1.0,0.4750445679576662,332.9160021181128,1.5,0.6261457607569145,269.4297890814262,10.0,0.07959138755945233,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,null_policy,dikesnet
1,193.39560950664062,10.0,0.5616526333095275,62.552377808463184,1.0,0.9524112307241455,235.96595382364143,10.0,0.545041890106074,104.64786963037456,10.0,0.37884500765966667,344.15084186549893,1.5,0.7045623577827661,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,null_policy,dikesnet
15,306.84873962255966,1.0,0.16037040632038,196.84875648712256,1.5,0.26096495928386143,194.13788135613035,10.0,0.6291410667131673,70.69930833475959,1.5,0.8202340165621986,157.00873505891107,1.0,0.5286988172106859,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,null_policy,dikesnet
24,151.0736406688302,10.0,0.5716648609823367,125.87887734607267,1.0,0.5714721474301343,151.76649146046913,1.0,0.5311872119307987,73.69990019705988,10.0,0.4370617276779968,236.53812105116253,1.0,0.420001766386174,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,null_policy,dikesnet
58,234.56451075172635,10.0,0.18766903354314357,320.10162403024754,10.0,0.3184530033406671,73.78636679855856,10.0,0.6281861784375787,219.19274761879973,1.0,0.49583977731720424,210.95459581676752,10.0,0.28057262417422,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,null_policy,dikesnet
68,259.21721348353753,10.0,0.5673623660661948,191.87906040410968,1.5,0.15651851275276854,281.89049129380044,10.0,0.08704739802159522,125.923418148954,10.0,0.2894092396591155,171.9938940018773,10.0,0.730536757741341,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,null_policy,dikesnet
72,93.48418176555755,1.0,0.9329483426626614,129.80976191223328,10.0,0.31057320895588225,171.17479649212973,10.0,0.7837429748423406,319.0416796188651,10.0,0.958855562241976,168.438831152982,1.5,0.05657317305274823,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,null_policy,dikesnet
19,61.41106095330464,1.0,0.8407989999250765,44.37925548257648,10.0,0.8394193502795967,90.5058746993959,1.5,0.40878952193780493,69.49235682019935,1.0,0.6751308008238803,292.13837400662743,10.0,0.8124733038170868,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,null_policy,dikesnet
105,189.66782908982165,1.5,0.5758740054611461,206.91027799017377,1.0,0.8599812457685215,226.10463717461317,1.5,0.6407962356577966,73.08069350699692,1.5,0.628481533807634,262.155484988095,10.0,0.938118900502472,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,null_policy,dikesnet
81,274.0815086328641,1.0,0.7879264000396848,202.14679182481547,1.0,0.8066981370362907,134.46327818694095,1.5,0.15016102732821898,281.32298075863025,1.0,0.7867045435343132,137.407350842783,1.0,0.1163002328453117,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,null_policy,dikesnet
0,75.4240897224991,10.0,0.6734399965334723,55.88088178463191,10.0,0.3064337825547833,55.82258546108126,10.0,0.41580017918978124,284.3408015364998,1.5,0.8721359258429647,323.2278092943038,1.0,0.5763768120002636,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,null_policy,dikesnet
30,338.56123381318446,1.0,0.6516229899301353,128.92215577140743,1.5,0.7315653901829005,54.35668860965207,1.0,0.7873275549065103,124.41706740258465,1.0,0.18630407448541134,113.32432212443592,1.5,0.9873160096693696,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,null_policy,dikesnet
84,291.7809401870892,1.5,0.5360669309653593,40.70861471597049,1.0,0.8981217352144961,104.19317616913175,1.5,0.22890730066862539,224.5128792840366,10.0,0.24524215960881085,347.04405933176,10.0,0.7130482369563753,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,null_policy,dikesnet
94,268.14004782656224,10.0,0.44339791521928323,46.046125191247974,1.5,0.4861113211527131,37.70450539670845,1.0,0.07270690367983922,113.42545686652619,10.0,0.30762497874104444,191.35249159490175,1.0,0.7289709656631626,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,null_policy,dikesnet
7,173.9703033596954,1.0,0.41719434629884145,284.8446312838754,1.0,0.3050866612582133,61.35271718671119,1.5,0.5473118914925162,140.85361658883812,1.0,0.39859885268079664,223.05423751644395,1.5,0.00992212841161074,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,null_policy,dikesnet
63,174.80456204799916,10.0,0.8225261822341741,292.8628368439148,1.5,0.2920702374765203,185.05176053189751,1.0,0.2055223590674657,246.972871739101,10.0,0.7265926207670994,82.7185007211514,1.0,0.7174321438514203,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,null_policy,dikesnet
78,300.44558852995794,1.5,0.9050913571246474,312.43019503634906,1.5,0.1223279335789494,281.76385751860187,10.0,0.7774245139309884,120.21992815622595,1.0,0.8451856396446557,270.1011384862297,1.5,0.7227812424836126,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,null_policy,dikesnet
113,168.18009963695536,1.0,0.2636388267879374,149.92408252568558,10.0,0.939397303549861,343.65114552715283,1.5,0.707706154315533,153.22008767508865,10.0,0.176027571782112,176.21586872617212,1.0,0.5046855091916713,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,null_policy,dikesnet
0,234.82119961101557,10.0,0.0028214385218994762,274.72497566877433,10.0,0.46014485241616937,279.4882333084372,1.0,0.6673717045065657,331.36034956637775,1.0,0.8922372430984777,114.68246316183436,10.0,0.3455938816432708,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,null_policy,dikesnet
13,315.888180576856,1.0,0.7813230598968237,225.38958786930348,10.0,0.641442575861649,247.68517984573717,1.5,0.7683723875231234,151.77039711561702,1.5,0.33083520893126317,31.94561950478572,1.0,0.9648368565695473,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,null_policy,dikesnet
72,88.57771099694824,1.0,0.5090572397040577,317.83991079165753,1.0,0.2047683744451369,184.4372400889917,1.5,0.16949394169077733,258.39112444995396,10.0,0.6450730734554403,59.19396341771433,10.0,0.3719192342082043,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,null_policy,dikesnet
28,347.6311104219767,1.0,0.4414163932090259,154.74702344155753,1.5,0.5581542255764411,337.52320730233515,1.0,0.49399483066642835,78.16814931885368,1.0,0.3440038847292087,108.05342010500291,1.5,0.8301958550005407,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,null_policy,dikesnet
22,117.30361522261344,1.0,0.8895607522287015,68.53420549032813,1.5,0.6771301691127927,54.22550436933307,10.0,0.755054991282548,189.60091933356912,10.0,0.47131284575230664,42.497386868375955,1.5,0.7094503605741089,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,null_policy,dikesnet
66,276.4863570329535,1.5,0.6040501389604884,65.56130349268925,1.5,0.9686297665993562,229.19032541971976,1.0,0.823078853166976,87.35955566616363,10.0,0.40131880118556307,69.8077688480782,10.0,0.052803113491883935,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,null_policy,dikesnet
10,81.0483530778649,10.0,0.5950910885496674,292.9801500903624,10.0,0.5937883921443942,216.55797299162796,1.5,0.6845440503000835,169.52973920564517,1.5,0.758846486209006,263.2849514630286,1.5,0.31535543301866786,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,null_policy,dikesnet
53,189.74847177890317,1.5,0.6873753530984855,143.2417300277253,1.0,0.6686745194750492,95.9839049015925,10.0,0.8313554453960278,134.88668177460292,10.0,0.4525580534616132,330.0322726703045,1.0,0.8651676314535128,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,null_policy,dikesnet
34,80.34575439208112,1.0,0.3827827494275513,42.71674771648635,10.0,0.2844094420096873,282.71003255597367,1.0,0.6417106424565804,95.65738318149312,10.0,0.5598793787144447,103.7611034842547,1.5,0.36404251219600603,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,null_policy,dikesnet
41,151.69704234036578,1.5,0.18801319883920647,245.18407368726625,1.5,0.974543415028678,203.84575934847186,10.0,0.4940931693149838,143.26659921129053,1.5,0.6227415639213065,174.40109593502288,1.0,0.9795609528687697,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,null_policy,dikesnet
111,182.77178670490247,1.0,0.10245546332124589,275.193129598366,10.0,0.8093790864739976,268.2208925858632,10.0,0.5724598830388364,243.22614177173233,1.0,0.0011699422131256911,42.63691950045521,10.0,0.3815182883591296,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,null_policy,dikesnet
131,113.64411047584429,1.0,0.029376667187133134,308.13240294161295,1.0,0.9363847359858019,305.2432885755697,10.0,0.07458847701929933,73.52462078490102,1.0,0.40715532716589453,98.8410611948936,1.0,0.7244653373955001,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,null_policy,dikesnet
118,294.967217272753,1.0,0.7450526411672347,135.04676495776621,1.0,0.26849175203391945,156.61672753205164,1.0,0.7275786479439306,38.138497414343966,10.0,0.192603035260336,173.36530997565805,10.0,0.6363921782349231,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,null_policy,dikesnet
53,221.76426212119685,1.5,0.4260693275521439,272.9505191476756,10.0,0.8955855249245819,285.9278809362878,10.0,0.9588131477458964,202.85162714987007,1.0,0.47703143955412614,87.1772934024564,1.0,0.9724484206267228,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,null_policy,dikesnet
65,285.2996333422595,10.0,0.4930798560914624,112.7701697908504,10.0,0.7767865677150535,191.0554861133774,10.0,0.9175324324035358,184.67949953021335,1.5,0.6639871240726505,214.47670639178898,10.0,0.03023362372684166,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,null_policy,dikesnet
0,256.8537230047302,1.5,0.49266446250461743,135.94608100200105,10.0,0.9434447026800132,39.90682621129225,10.0,0.29077455454407475,209.72247647853004,10.0,0.38110966370452415,59.61063907450615,10.0,0.1591353624932086,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,null_policy,dikesnet
92,180.53486505028215,1.5,0.942036224724549,198.3317548019388,10.0,0.03914472342400547,331.5338732618056,10.0,0.024155637655963205,106.91231186168969,1.0,0.19808920295545832,40.03183619564817,10.0,0.6792237456853001,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,null_policy,dikesnet
32,222.39541182075527,1.5,0.4445687472437444,178.3386678515449,1.5,0.39517451221722866,309.7919005110103,1.5,0.8725512201367936,103.20062344043019,10.0,0.5031272344412602,252.24928570174075,1.0,0.06434432016008215,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,null_policy,dikesnet
6,180.40752549556981,1.5,0.6914869299627606,97.72513529585386,1.0,0.3621406338784265,320.12532403922285,1.5,0.2536947249990705,250.9189032244585,1.5,0.9499456461732981,238.92089473095518,10.0,0.4815430869329251,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,null_policy,dikesnet
